32,128
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,167,166,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,167,166,300,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,199,102,300,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,102,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300,
300,300,300,300,300,300,300,300,300,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,300,300,300,300,300,300,300

